xmin,ymin,xmax,ymax,id,conf,class
1215.7325,132.21062,1357.9335,466.8314,1.0,0.6179917,0.0
342.75928,148.56207,521.9339,497.996,2.0,0.44527116,0.0
957.903,647.32764,1240.0989,1071.9385,3.0,0.7672535,0.0
1035.8148,82.22139,1184.1606,369.19547,4.0,0.6149197,0.0
108.87999,266.74243,289.6717,661.06116,9.0,0.5340634,0.0
1378.5662,285.8043,1554.2227,634.87427,11.0,0.812207,0.0
