xmin,ymin,xmax,ymax,id,conf,class
336.76266,131.11914,524.30383,529.65424,2.0,0.5634292,0.0
935.5298,663.6101,1322.1785,1068.6201,3.0,0.43344426,0.0
1279.057,175.14908,1450.6616,655.2706,4.0,0.812239,0.0
108.88999,265.16916,301.7055,651.08655,9.0,0.63674057,0.0
1379.6512,267.53442,1535.6116,626.1118,11.0,0.7474635,0.0
1547.8085,636.49603,1874.4373,1071.744,15.0,0.6478613,0.0
1171.5115,101.446266,1318.6415,414.09003,1.0,0.71352404,0.0
