xmin,ymin,xmax,ymax,id,conf,class
1250.5609,247.49179,1458.6027,740.04285,1.0,0.89566714,0.0
352.76807,173.51274,522.85486,442.68118,2.0,0.698777,0.0
932.8112,24.747631,1049.0254,277.5873,3.0,0.7087418,0.0
1256.4243,638.46674,1581.3481,1071.8107,4.0,0.77239,0.0
43.569115,311.95114,296.84875,743.5143,5.0,0.39741233,0.0
983.3034,583.3512,1210.4596,1071.5957,6.0,0.79527277,0.0
285.95096,107.785866,383.46024,350.2687,7.0,0.46079788,0.0
