xmin,ymin,xmax,ymax,id,conf,class
1257.9382,244.11624,1469.0317,722.12756,1.0,0.87607104,0.0
342.17468,139.3222,523.72217,442.7907,2.0,0.38988474,0.0
934.0783,24.32167,1049.9518,278.17212,3.0,0.6955294,0.0
1236.6178,610.0736,1590.375,1071.5841,4.0,0.85072434,0.0
17.759562,312.02542,231.35393,742.4148,5.0,0.46056423,0.0
990.95636,545.9956,1255.1945,1071.0675,6.0,0.77797025,0.0
