xmin,ymin,xmax,ymax,id,conf,class
1236.2396,160.87587,1410.6416,590.6274,1.0,0.8410996,0.0
340.262,162.70618,518.48065,481.9487,2.0,0.47821847,0.0
960.61304,654.64246,1240.6359,1070.2318,3.0,0.80118316,0.0
975.64734,60.465717,1096.159,283.34366,4.0,0.46176806,0.0
106.7902,249.19566,276.44092,686.3422,9.0,0.61136514,0.0
1445.4216,336.98306,1600.2285,678.89075,11.0,0.79472256,0.0
