xmin,ymin,xmax,ymax,id,conf,class
1279.0525,244.22437,1505.949,670.5125,1.0,0.8681822,0.0
346.50943,173.4743,530.5885,444.22147,2.0,0.63784957,0.0
935.17725,23.316263,1051.2554,282.77737,3.0,0.6705584,0.0
1254.8802,578.99695,1596.1886,1070.991,4.0,0.68949324,0.0
15.379634,251.57874,243.87534,744.9046,5.0,0.51971996,0.0
1037.8002,534.9382,1284.418,973.57025,6.0,0.52044505,0.0
