xmin,ymin,xmax,ymax,id,conf,class
326.86844,141.96092,528.9372,528.852,2.0,0.6966667,0.0
1033.3148,539.6434,1393.1385,1068.4984,3.0,0.86109346,0.0
1475.8407,445.44034,1746.4893,831.709,4.0,0.61254656,0.0
105.84224,263.04337,292.30716,651.5458,9.0,0.4902684,0.0
1342.7872,655.15125,1753.6326,1066.04,15.0,0.6232902,0.0
1263.8748,139.61842,1444.5751,596.1384,1.0,0.77975696,0.0
516.1148,37.409973,622.2985,330.8052,17.0,0.65689075,0.0
1111.6401,92.47138,1254.3541,414.60062,16.0,0.651663,0.0
