xmin,ymin,xmax,ymax,id,conf,class
332.58182,144.99586,532.1459,527.0099,2.0,0.69667363,0.0
1028.5981,566.69525,1407.7177,1069.8035,3.0,0.82642066,0.0
1391.0605,399.4106,1671.4849,894.3421,4.0,0.7442233,0.0
104.04049,260.29355,283.67523,677.392,9.0,0.60333323,0.0
1316.7362,629.15564,1745.714,1059.5883,15.0,0.67748475,0.0
1239.9312,129.81459,1421.6602,576.4885,1.0,0.60223943,0.0
516.1523,36.414593,621.63416,330.23685,17.0,0.6692986,0.0
1119.6804,97.49818,1264.498,403.83075,16.0,0.7614998,0.0
