xmin,ymin,xmax,ymax,id,conf,class
1274.5521,217.81523,1452.0256,484.35797,1.0,0.78348905,0.0
334.69986,151.74333,529.72437,524.90936,2.0,0.7955218,0.0
1096.4536,629.25,1398.8876,1072.1128,3.0,0.7567572,0.0
928.21893,25.495638,1047.988,310.97818,4.0,0.55518526,0.0
549.9281,113.67602,813.1801,486.0937,8.0,0.62395036,0.0
45.599003,293.75064,243.3763,747.3002,9.0,0.44174582,0.0
1252.0143,401.8566,1425.9436,716.3599,5.0,0.8188865,0.0
