xmin,ymin,xmax,ymax,id,conf,class
339.5287,147.87503,529.66254,519.75745,2.0,0.61994404,0.0
1027.8578,578.05585,1405.5433,1069.1151,3.0,0.5375373,0.0
1371.1436,362.02713,1624.1057,874.28143,4.0,0.7200966,0.0
106.50386,259.7238,290.22354,668.8212,9.0,0.5577456,0.0
1306.6283,619.10626,1736.5076,1055.2671,15.0,0.7527946,0.0
1198.5112,118.63826,1364.9049,533.87616,1.0,0.6328869,0.0
516.0089,36.054344,618.4807,328.45743,17.0,0.66014344,0.0
1360.7885,272.38013,1514.0177,581.73615,11.0,0.5139574,0.0
