xmin,ymin,xmax,ymax,id,conf,class
1277.0681,222.907,1472.1945,655.43964,1.0,0.84106475,0.0
349.59012,164.53311,513.423,426.54538,2.0,0.75091296,0.0
934.3538,23.09224,1050.7998,279.29254,3.0,0.6649978,0.0
1263.3074,588.5551,1556.9929,1070.9569,4.0,0.7909289,0.0
14.62683,308.1642,233.29077,747.15753,5.0,0.5501423,0.0
1037.8846,483.35422,1296.6445,1015.4862,6.0,0.60365075,0.0
526.8689,103.0335,763.29504,487.1164,8.0,0.82121533,0.0
