xmin,ymin,xmax,ymax,id,conf,class
1252.4016,258.63892,1471.7893,772.5929,1.0,0.86804587,0.0
352.47296,174.19704,524.9471,441.01144,2.0,0.686001,0.0
932.40375,24.846924,1048.7828,278.21942,3.0,0.7096368,0.0
1275.3148,624.635,1591.9878,1072.4509,4.0,0.822115,0.0
44.349606,296.61328,298.64563,743.0532,5.0,0.36112744,0.0
982.972,596.8517,1231.0485,1073.675,6.0,0.64907765,0.0
