xmin,ymin,xmax,ymax,id,conf,class
1276.2765,215.53029,1457.7582,500.00323,1.0,0.82427,0.0
338.94537,156.78036,490.8383,405.7339,2.0,0.7030719,0.0
932.47986,24.860744,1048.2926,282.08023,3.0,0.66670734,0.0
1239.9103,643.6734,1558.2626,1075.3301,4.0,0.81766534,0.0
14.703318,309.585,234.49559,747.008,5.0,0.5199848,0.0
551.34973,105.72365,782.1801,486.79996,8.0,0.7808573,0.0
410.13727,47.966217,526.2107,373.54614,9.0,0.5347975,0.0
1141.135,459.9663,1414.6713,928.9197,10.0,0.11005472,77.0
