xmin,ymin,xmax,ymax,id,conf,class
1256.0636,243.39282,1462.0237,716.1011,1.0,0.89211506,0.0
349.65063,173.15031,523.2931,443.8675,2.0,0.6342618,0.0
934.3081,24.24068,1049.3948,274.43326,3.0,0.71124387,0.0
1244.2682,631.7042,1584.712,1072.1189,4.0,0.83776885,0.0
32.710983,318.37057,256.20026,742.4908,5.0,0.5342312,0.0
981.77136,545.168,1251.3983,1071.5585,6.0,0.77073735,0.0
275.58337,111.13164,380.2207,338.87262,7.0,0.16357124,0.0
