xmin,ymin,xmax,ymax,id,conf,class
1274.7322,216.76582,1459.2683,663.9151,1.0,0.7977857,0.0
381.50906,165.8162,548.8522,533.9514,2.0,0.78887916,0.0
972.2512,635.1093,1250.4792,1071.8905,3.0,0.8713164,0.0
933.0655,27.114704,1048.6112,279.58267,4.0,0.6780297,0.0
73.80991,262.23886,295.81543,618.1339,9.0,0.42707992,0.0
1463.6113,498.086,1694.6322,875.09503,11.0,0.8633036,0.0
