xmin,ymin,xmax,ymax,id,conf,class
1279.7307,219.84189,1470.3174,660.18945,1.0,0.85977644,0.0
349.6155,163.9636,510.86343,427.02725,2.0,0.76087433,0.0
934.1462,23.248583,1050.8269,279.84064,3.0,0.66067076,0.0
1266.4813,592.16724,1557.0653,1071.1151,4.0,0.823575,0.0
14.901506,305.563,233.52385,747.5499,5.0,0.529505,0.0
1040.9504,485.74274,1303.5779,1047.3772,6.0,0.17858389,0.0
536.69214,104.08809,771.80646,485.94946,8.0,0.79603046,0.0
