xmin,ymin,xmax,ymax,id,conf,class
335.7709,136.82361,527.8764,527.8217,2.0,0.58119255,0.0
936.30334,653.859,1314.9164,1071.2407,3.0,0.79411113,0.0
1264.3788,170.78714,1426.6914,629.7443,4.0,0.826706,0.0
108.365456,266.00766,301.85626,649.99976,9.0,0.6395873,0.0
1363.8271,285.9529,1534.2648,624.9135,11.0,0.8144281,0.0
1578.5967,631.12695,1872.3535,1066.4551,15.0,0.61855,0.0
1179.02,104.030106,1322.4788,408.47675,1.0,0.784895,0.0
