xmin,ymin,xmax,ymax,id,conf,class
1281.3206,217.08,1467.0435,668.53485,1.0,0.8479731,0.0
348.49234,162.97543,507.3153,426.91806,2.0,0.75743365,0.0
933.81903,23.637068,1050.8905,280.13663,3.0,0.6583964,0.0
1263.8401,604.40967,1558.0925,1072.1642,4.0,0.84249794,0.0
16.266733,306.39465,232.30237,747.0195,5.0,0.40957204,0.0
1025.7506,586.94293,1313.5176,1075.5625,6.0,0.17753935,0.0
527.6482,104.067665,778.2352,483.46545,8.0,0.7958274,0.0
